value,optlen,family,argv,mode,size,_vtids_length,tidptr,parent_comm,transport_header_type,count,a_nomEvent,window_size,child_ns_inum,child_pid,old_tid,stream_id,dfd,d_timestamp,vtids,version,p_name,egid,grouplist,tcache,head,content_size,state,network_header_type,parent_pid,seq,newsp,len,child_tid,dest_port,saddr,uid,frag_off,nodep,ruid,sig,ihl,type,tid,ovalue,data_offset,level,reserved,events_discarded,fd,tos,envp,id,checksum,euid,optname,fildes,sgid,gid,pid,ack_seq,stream_instance_id,how,parent_tid,cpu_id,pathname,comm,name,clone_flags,child_comm,buf,which,ret,urg_ptr,uservaddr,skbaddr,prio,daddr,filename,parent_ns_inum,rgid,cpup,ttl,timestamp,bufsiz,suid,packet_seq_num,tot_len,optval,source_port,flags,addrlen,protocol,gidsetsize,dirent
,,,,,,,,,,4096,syscall_read,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,15144080,,127,,,,,,,,,,,102552425,,,74,,,,,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,15144080,,0,,,,,,,,,,,102560081,,,74,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,102563258,,,74,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modprobe.d/fbdev-blacklist.conf,,,,,102570550,,,74,,,,655360,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,15144080,,390,,,,,,,,,,,102583831,,,74,,,,,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,15144080,,0,,,,,,,,,,,102639143,,,74,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,102642685,,,74,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/modprobe.d/ipv6.conf,,,,,102650497,,,74,,,,655360,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,15144080,,65,,,,,,,,,,,102663987,,,74,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,212101253,,4,swapper/0,,,,,446592,,1,,3233153702,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,47418,57868,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3070321592,,1322077219,,,,,64,102668935,,,74,1500,,40460,16,,6,,
,,,,,,,,,,4096,syscall_read,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,15144080,,0,,,,,,,,,,,102673987,,,74,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,102677372,,,74,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.softdep,,,,,102684872,,,74,,,,655360,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,15144080,,55,,,,,,,,,,,102702737,,,74,,,,,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,15144080,,0,,,,,,,,,,,102708205,,,74,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,102712320,,,74,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/proc/cmdline,,,,,102718153,,,74,,,,655360,,,,
,,,,,,,,,,4095,syscall_read,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,2128919308,,259,,,,,,,,,,,102752632,,,74,,,,,,,,
,,,,,,,,,,3836,syscall_read,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,2128919567,,0,,,,,,,,,,,102764820,,,74,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,102767893,,,74,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,212101253,,4,swapper/0,,,,,446592,,1,,3233155150,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,47419,57867,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3070321208,,1322077219,,,,,64,102800809,,,74,1500,,40460,16,,6,,
,,,,0,,,,,,,syscall_open,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.dep.bin,,,,,102806538,,,74,,,,655360,,,,
,,,,,,,,,,,syscall_close,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,102839663,,,74,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.alias.bin,,,,,102846121,,,74,,,,655360,,,,
,,,,,,,,,,,syscall_close,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,102872736,,,74,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.symbols.bin,,,,,102879975,,,74,,,,655360,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,212101253,,4,swapper/0,,,,,446592,,1,,3233156598,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,47420,57866,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3070320824,,1322077219,,,,,64,102899663,,,74,1500,,40460,16,,6,,
,,,,,,,,,,,syscall_close,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,102907111,,,74,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.builtin.bin,,,,,102913413,,,74,,,,655360,,,,
,,,,,,,,,,,syscall_close,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,102932684,,,74,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,212101253,,4,swapper/0,,,,,446592,,1,,3233158046,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,47421,57865,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2247376568,,1322077219,,,,,64,103051798,,,74,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,212101253,,4,swapper/0,,,,,446592,,1,,3233159494,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,47422,57864,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2247376184,,1322077219,,,,,64,103172162,,,74,1500,,40460,16,,6,,
,,,,,,,,,,,sched_process_exit,,,,,0,,214391451,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,16420,,,,,0,,,,3,,,,,,,,,1,,,1,,modprobe8:9,,,,,,,,,,20,,,,,,,103258515,,,74,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,212101253,,4,swapper/0,,,,,446592,,1,,3233160942,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,47423,57863,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2247375800,,1322077219,,,,,64,103275494,,,74,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,212101253,,4,swapper/0,,,,,446592,,1,,3233162390,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,47424,57862,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2247375416,,1322077219,,,,,64,103404608,,,74,1500,,40460,16,,6,,
,,16,,,,,,,,,syscall_socket,,,,,0,,910469518,,,startTracing.sh,,,,,161384,,,,,,,,,,,,,,,,3,,,,,,0,,,,231,,,,,,,,,3,,,3,,,,,,,,-93,,,,,,,,,,,92253714758156,,,73,,,,,,9,,
,,,,,,,,,,,syscall_setresuid,,,,,0,,910469518,,,sudoTracing.sh,,,,,161384,,,,,,,,,,,,,4294967295,,,,,,,,,0,,,,169,,4294967295,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,92253719276364,,4294967295,73,,,,,,,,
,,,,,,,,,,,syscall_setresgid,,,,,0,,910469518,,,sudoTracing.sh,4294967295,,,,161384,,,,,,,,,,,,,,,,,,,,,,0,,,,171,,,,,4294967295,,,,3,,,3,,,,,,,,0,,,,,,,,4294967295,,,92253719289541,,,73,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,212101253,,4,swapper/0,,,,,446592,,1,,3233163838,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,47425,57861,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2247375032,,1322077219,,,,,64,103517889,,,74,1500,,40460,16,,6,,
,,,,438,,,,,,,syscall_open,,,,,0,,910469518,,,sudoTracing.sh,,,,,161384,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,3,,,3,,,,,,,,5,,,,,,/etc/passwd,,,,,103552941,,,73,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,910469518,,,sudoTracing.sh,,,,,161384,,,,,,,,,,,,,,,,,,,,,,0,5,,,20,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,103613722,,,73,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,212101253,,4,swapper/0,,,,,446592,,1,,3233165286,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,47426,57860,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2247374648,,1322077219,,,,,64,103638618,,,74,1500,,40460,16,,6,,
,,,,438,,,,,,,syscall_open,,,,,0,,910469518,,,sudoTracing.sh,,,,,161384,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,3,,,3,,,,,,,,5,,,,,,/etc/passwd,,,,,103658774,,,73,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,910469518,,,sudoTracing.sh,,,,,161384,,,,,,,,,,,,,,,,,,,,,,0,5,,,20,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,103687784,,,73,,,,,,,,
,,,,,,,,,,,syscall_setuid,,,,,0,,910469518,,,sudoTracing.sh,,,,,161384,,,,,,,,,,0,,,,,,,,,,,,0,,,,174,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,92253719514644,,,73,,,,,,,,
,,,,,,,,,,1,syscall_read,,,,,0,,910469518,,,sudoTracing.sh,,,,,161384,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,3,,,3,,,,,,2126813460,,-11,,,,,,,,,,,103707680,,,73,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,212101253,,4,swapper/0,,,,,446592,,1,,3233166734,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,47427,57859,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2247374264,,1322077219,,,,,64,103764034,,,74,1500,,40460,16,,6,,
,,,,,,,,,,,syscall_setgroups,,,,,0,,910469518,,,sudoTracing.sh,,22561368,,,161384,,,,,,,,,,,,,,,,,,,,,,0,,,,167,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,92253719585634,,,73,,,,,,,1,
,,,,,,,,,,,syscall_setgid,,,,,0,,910469518,,,sudoTracing.sh,,,,,161384,,,,,,,,,,,,,,,,,,,,,,0,,,,175,,,,,,0,,,3,,,3,,,,,,,,0,,,,,,,,,,,92253719594644,,,73,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,212101253,,4,swapper/0,,,,,446592,,1,,3233168182,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,47428,57858,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2247373880,,1322077219,,,,,64,103893044,,,74,1500,,40460,16,,6,,
,,,,,,1,,kworker/u8:9,,,sched_process_fork,,4026531836,16421,,0,,214391451,16421,,kworker/u8:9,,,,,261928,,,7737,,,,16421,,,,,,,,,,,,,,,0,,,,9,,,,,,,,,1,,7737,1,,,,,kworker/u8:9,,,,,,,,,,4026531836,,,,103893929,,,74,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,212101253,,4,swapper/0,,,,,446592,,1,,3233169630,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,47429,57857,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2247373496,,1322077219,,,,,64,104034137,,,74,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,212101253,,4,swapper/0,,,,,446592,,1,,3233171078,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,47430,57856,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2247373112,,1322077219,,,,,64,104134918,,,74,1500,,40460,16,,6,,
,,,,,,,,,,,sched_process_exec,,,,16421,0,,214391451,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,16421,,,,,0,,,,8,,,,,,,,,1,,,1,,,,,,,,,,,,,,/sbin/modprobe,,,,,104181376,,,74,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92253720207297,,,74,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,212101253,,4,swapper/0,,,,,446592,,1,,3233172526,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,47431,57855,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2247372728,,1322077219,,,,,64,104404395,,,74,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,212101253,,4,swapper/0,,,,,446592,,1,,3233173974,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,47432,57854,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2247372344,,1322077219,,,,,64,104415802,,,74,1500,,40460,16,,6,,
,,,,4,,,,,,,syscall_access,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/ld.so.preload,,,,,92253720248026,,,74,,,,,,,,
,,,,3,,,,,,,syscall_open,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/ld.so.preload,,,,,104441531,,,74,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,104463666,,,74,,,,,,,,
,,,,63840,,,,,,,syscall_open,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/usr/lib/arm-linux-gnueabihf/libarmmem.so,,,,,104491583,,,74,,,,524288,,,,
,,,,,,,,,,512,syscall_read,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,2123327504,,512,,,,,,,,,,,104507103,,,74,,,,,,,,
,,,,,,,,,,1000,syscall_read,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,2123326248,,1000,,,,,,,,,,,104522624,,,74,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,212101253,,4,swapper/0,,,,,446592,,1,,3233175422,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,47433,57853,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2247371960,,1322077219,,,,,64,104530593,,,74,1500,,40460,16,,6,,
,,,,,,,,,,45,syscall_read,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,2123326192,,45,,,,,,,,,,,104529239,,,74,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,104597624,,,74,,,,,,,,
,,,,1,,,,,,,syscall_open,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/ld.so.cache,,,,,104634238,,,74,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,104650280,,,74,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,212101253,,4,swapper/0,,,,,446592,,1,,3233176870,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,47434,57852,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2247371576,,1322077219,,,,,64,104651946,,,74,1500,,40460,16,,6,,
,,,,0,,,,,,,syscall_access,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92253720479744,,,74,,,,,,,,
,,,,63840,,,,,,,syscall_open,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/arm-linux-gnueabihf/libc.so.6,,,,,104676113,,,74,,,,524288,,,,
,,,,,,,,,,512,syscall_read,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,2123327352,,512,,,,,,,,,,,104687936,,,74,,,,,,,,
,,,,,,,,,,2880,syscall_read,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,2123324216,,2880,,,,,,,,,,,104698300,,,74,,,,,,,,
,,,,,,,,,,47,syscall_read,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,2123324160,,47,,,,,,,,,,,104707936,,,74,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,212101253,,4,swapper/0,,,,,446592,,1,,3233178318,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,47435,57851,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2247371192,,1322077219,,,,,64,104775904,,,74,1500,,40460,16,,6,,
,,,,,,,,,,,syscall_close,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,104785644,,,74,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,212101253,,4,swapper/0,,,,,446592,,1,,3233179766,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,47436,57850,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2247370808,,1322077219,,,,,64,104902726,,,74,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,212101253,,4,swapper/0,,,,,446592,,1,,3233181214,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,47437,57849,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2247370424,,1322077219,,,,,64,105024653,,,74,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,212101253,,4,swapper/0,,,,,446592,,1,,3233182662,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,47438,57848,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2247370040,,1322077219,,,,,64,105152673,,,74,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,212101253,,4,swapper/0,,,,,446592,,1,,3233184110,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,47439,57847,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2247369656,,1322077219,,,,,64,105278923,,,74,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,212101253,,4,swapper/0,,,,,446592,,1,,3233185558,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,47440,57846,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2247369272,,1322077219,,,,,64,105401110,,,74,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,212101253,,4,swapper/0,,,,,446592,,1,,3233187006,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,47441,57845,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2247368888,,1322077219,,,,,64,105519911,,,74,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,212101253,,4,swapper/0,,,,,446592,,1,,3233188454,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,47442,57844,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2544967864,,1322077219,,,,,64,105643088,,,74,1500,,40460,16,,6,,
,,,,16384,,,,,,,syscall_open,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/modprobe.d,,,,,105710379,,,74,,,,673792,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,212101253,,4,swapper/0,,,,,446592,,1,,3233189902,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,47443,57843,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2544968248,,1322077219,,,,,64,105764389,,,74,1500,,40460,16,,6,,
,,,,,,,,,,32768,syscall_getdents64,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,1,,,1,,,,,,,,208,,,,,,,,,,,92253721548489,,,74,,,,,,,,14221648
,,,,,,,,,,32768,syscall_getdents64,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,92253721612239,,,74,,,,,,,,14221648
,,,,,,,,,,,syscall_close,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,105799493,,,74,,,,,,,,
,,,,16384,,,,,,,syscall_open,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modprobe.d,,,,,105831733,,,74,,,,673792,,,,
,,,,,,,,,,32768,syscall_getdents64,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,1,,,1,,,,,,,,120,,,,,,,,,,,92253721662916,,,74,,,,,,,,14254592
,,,,,,,,,,32768,syscall_getdents64,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,92253721686613,,,74,,,,,,,,14254592
,,,,,,,,,,,syscall_close,,,,,0,,428782902,,,kworker/u8:9,,,,,261928,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,105873816,,,74,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,212101253,,4,swapper/0,,,,,446592,,1,,3233191350,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,47444,57842,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2544968632,,1322077219,,,,,64,105882878,,,74,1500,,40460,16,,6,,
